,아이디,날짜,맛평점,양평점,배달평점,리뷰
628,dn**님,2022년 3월 8일,5,5,5,맛있게 먹었습니다.
629,ei**님,2022년 3월 7일,5,5,5,치즈가 다 흘러내려서 오긴 했는데 맛있었어요😄😄😄
630,ki**님,2022년 3월 6일,5,5,5,(김치는 구성아님) 아~~ 배달도 빠르고 맛있었어요. 서비스도 야무지네요^^ 1인분 시킬 수 있는 곳이 흔치 않은데.. 자주 이용하겠습니다~ 단골 매장으로 눈도장 꾹~~ㅋㅋㅋ
631,em**님,2022년 3월 6일,5,5,5,고기질도 좋고 배달도 빨라서 늘 시켜먹는 돈까츠 맛집이네요~
632,gk**님,2022년 3월 6일,5,5,5,잘먹었습니다~~~~~~
633,dj**님,2022년 3월 6일,5,5,5,맛있어요 잘먹었네요
634,je**님,2022년 3월 6일,5,5,5,뜨끈하고 넘맛있게 잘먹었습니다! 달걀도 채소도 다 잘어울리고 한숟가락씩 먹을때마다 감동이네요
635,y7**님,2022년 3월 6일,5,5,5,고딩 아들이 2~3일에 한번씩 꼭 시켜먹는 돈까스 맛집!!!
636,ju**님,2022년 3월 6일,5,5,5,돈가스 생각나면 여기만 시켜요.
637,ha**님,2022년 3월 6일,5,5,5,"돈가스 생각날때 마다 자주 시켜먹고 있어요~ 양, 맛 둘다 만족스러워요 잘먹었습니다"
638,db**님,2022년 3월 6일,5,5,5,"우동 안심세트 시켰는데 맛있음
가격때문에 고민했는데 괜한고민이였음"
639,we**님,2022년 3월 6일,5,5,5,배달 엄청 빠르고 따뜻해요. 쌀이 맛있어요. ㅠㅠ 어디 쌀인지 궁금
640,ho**님,2022년 3월 6일,5,5,5,정말 맛있었습니다 간만에 돈까스에 냉면 조합 좋아ㅅ어요
641,xe**님,2022년 3월 5일,5,5,5,배달에 돈까스가 좀 한쪽으로 쏠리긴 했어도 맛있네요~!!
642,yo**님,2022년 3월 5일,5,5,5,맛있어요 사장님 돈 많이 버세요
643,tk**님,2022년 3월 4일,5,5,5,맛있게 잘 먹었습니다~~
644,so**님,2022년 3월 4일,5,5,5,자주 시켜먹어요^^ 사진은 못 찍었네요 ㅎ
645,ji**님,2022년 3월 4일,5,5,5,"양도 많고 맛도 좋아요~

아이들이 부드럽다고 하네요~

제주문 하겠습니다~"
646,dl**님,2022년 3월 4일,5,5,5,맛있게 잘 먹었습니다!
647,zk**님,2022년 3월 3일,5,5,4,"배달이 흔들려서 왔나봐요 김치 국물이 다흘렀네요 
그것빼곤 만족합니다"
648,ex**님,2022년 3월 3일,5,5,5,우리동네 돈까츠 1티어 제라진. 늘 방문해서 먹고 주문은 처음인데요. 주문도 그 맛 어디 가나요. 감사합니다 사장님! 오래오래 영업 해 주세용~
649,em**님,2022년 3월 3일,5,5,5,맛있게 잘먹었어요 ~
650,so**님,2022년 3월 3일,5,5,5,혼밥하기 좋은 곳이네요. 맛저햇습니다.
651,ks**님,2022년 3월 2일,4,4,4,정말 맛나게 잘 먹었네요
652,ju**님,2022년 3월 1일,5,5,5,배달 빠르고 맛있어요. 재주문 의사 많음.
653,je**님,2022년 3월 1일,5,5,5,맛나게 잘먹었습니다
654,ko**님,2022년 3월 1일,5,5,5,맛있게 잘먹었습니다
655,sb**님,2022년 3월 1일,5,5,5,맛있게 먹었습니다.
656,mk**님,2022년 2월 28일,5,4,5,"배달빠르고
아이가 한번씩 돈까스 먹고싶다 하면 여기서 시켜먹어요 한돈이고 냉동육 아니라고해서 믿고 먹습니다 포장깔끔하고 아이가 맛있다고 잘먹어요"
657,ji**님,2022년 2월 28일,5,5,5,튀김이 조금 눅눅하긴 핸ㅅ지만 맛있어요~~
658,li**님,2022년 2월 28일,5,5,5,고기 두툼한게 맛있네요. 잘먹었습니다~
659,2t**님,2022년 2월 28일,1,1,5,"진짜 맛이 너무 없습니다
진지하게 나베메뉴는 배달항목에서 빼는게 어떨까싶어요. 국물이 아무맛도 안납니다.
고추하나를 크게 썰어놓은거같은데 그냥 고추가루들어있는 물에서 매운고추향만 난다 생각되요. 건더기는 김치는 그냥저냥 괜찮습니다.
근데 안에있는 돈까스또한 아무 간이 안베어있어요.
이런건 진짜 파시면 안됩니다..
진지하게 고민해보세요 점주님 
자취하면서 시켜본 배달음식중에
제일 맛이 없습니다. 다른 메뉴는 모르겠지만
진짜 이 메뉴는 돈받고 파시면 안돼요.
리뷰남기는 사람이 아닌데
진짜 점주님이 아셔야할거같아서 남깁니다"
660,hj**님,2022년 2월 28일,1,1,4,"진짜 너무 맛없어요,,, 설탕을 안넣으신건지  물에다가 김치국물맛만 넣고 끓인맛이예요
이럴줄 알았음 그냥 돈까스 시킬걸그랬네요
사람들 리뷰보면 다 맛있다고해서 시켰는데
제꺼만 간이 이상하게 된건지 뭘 빼먹어도 너무 빼먹은거같네요 환불하고싶었지만 근무시간때매 배달을 또 기다릴수도 없고 어거지로 건더기만 건져 먹는둥 마는둥했네요"
661,ho**님,2022년 2월 28일,5,5,5,오늘도 맛있게 잘 먹었습니다~~^^
662,my**님,2022년 2월 28일,5,5,5,빠른 배달 감사합니다
663,bl**님,2022년 2월 27일,5,5,5,느끼하지 않고 깔끔해서 적극 추천합니다~~
664,ji**님,2022년 2월 27일,5,5,5,리뷰를 늦게 적었네요 ㅠㅠ 진짜 맛있었어요 --
665,su**님,2022년 2월 27일,5,5,5,맛있고 배달 빨리와요
666,sk**님,2022년 2월 27일,4,3,5,맛잇음...나쁘지않음
667,za**님,2022년 2월 27일,5,5,5,매콤한게 기가막히네요
668,ko**님,2022년 2월 26일,5,5,5,맛있게 먹었습니다.
669,gw**님,2022년 2월 26일,5,5,5,너무 맛있어요! 다음에 또 먹으ㄹ래요
670,ha**님,2022년 2월 25일,5,5,5,돈가스도 엄청 부드럽고 김치우동도 맛있어요 다음에 또 시킬게요
671,io**님,2022년 2월 25일,5,5,5,맛있었어요~~~~~
672,ja**님,2022년 2월 24일,5,5,5,"맛도 괜찮고
뭣보다 포장에 신경쓰고, 작은부분 신경쓴 모습이 보이는 집
#식후감"
673,re**님,2022년 2월 24일,5,5,5,언제나 시켜먹는 집입니다 잘먹었습니다~*^^*
674,qu**님,2022년 2월 24일,5,5,5,맛있어요~~~ 최고
675,rk**님,2022년 2월 24일,5,5,5,지난 번에 맛있게 먹어서 또 주문했는데 양도 많고 좋아요. 👍
676,bb**님,2022년 2월 24일,5,5,5,일주일 두번 이상 먹는집
677,bb**님,2022년 2월 24일,5,5,5,더할나위없다 일주일에 두번 이상 먹는집
678,ju**님,2022년 2월 23일,5,5,5,배달이빠르고 맛도좋구요 좋았어요
679,an**님,2022년 2월 22일,5,5,5,돈까스 맛집!! 정말 맛있게 잘 먹었습니다 감사합니다 :)
680,eh**님,2022년 2월 22일,5,5,5,"배달 빠르고 돈가스 맛있어요!
다만 한가지 아쉬운 건 배달 오는동안 돈까스 바닥이 눅눅해져서 식감을 해치는 것 같습니다"
681,ch**님,2022년 2월 21일,5,5,5,👍👍👍👍👍👍👍👍👍👍
682,gj**님,2022년 2월 21일,5,5,5,존맛턍구리 진짜맛있어요
683,da**님,2022년 2월 20일,5,5,5,"오자마자 먹느라 사진을 까먹었어요 ㅠ 
배달도 항상 빠르고 넘 맛있어요~~!!"
684,tm**님,2022년 2월 20일,5,4,2,가격대비괜찮아요 근데 배달쏟아져서왓어요
685,k2**님,2022년 2월 20일,5,5,5,맛있게 잘먹었습니다^^
686,se**님,2022년 2월 20일,5,5,5,배달도 엄청 빠릅니다
687,uc**님,2022년 2월 19일,5,5,5,포장 꼼꼼했고 넘 맛있었어요 ㅎㅎㅎ
688,em**님,2022년 2월 19일,5,5,5,"면이 없어서 당황했는데 밥으로 먹는게 더맛있음
얼큰하니 맛있음  속에 돈까스도 안느끼하고 고기도 실함"
689,re**님,2022년 2월 19일,5,5,5,오늘도 너무 맛있게 먹었습니다 사장이 감사합니다~*^^*
690,01**님,2022년 2월 18일,5,5,5,"돈까스 너무 좋아하는데 너무 맛있었어요! 
담번에도 시켜 먹을래요!"
691,ai**님,2022년 2월 18일,4,5,4,"배달은 빨리 왔으나 사진상으로 치즈가 다 쏠려 나왔어요, 그상태로 치즈는 굳어지려고.. 고기따로 치즈따로 먹었네요."
692,ab**님,2022년 2월 18일,5,5,5,맛있게 잘 먹었습니다!
693,em**님,2022년 2월 18일,5,5,5,맛있게 잘먹었어요 ~
694,du**님,2022년 2월 18일,5,5,5,배달오자마자 허겁지겁 먹었더니 거의다먹고 사진 찍었네요..
695,ev**님,2022년 2월 17일,5,5,5,"돈까스를 다른 곳을 쳐다볼 필요가 없음. 여기임.

두번째 주문."
696,se**님,2022년 2월 17일,5,5,5,저번에 맛있어서 같은 메뉴로 또 시켜봤어요 잘먹었어요~
697,bb**님,2022년 2월 17일,5,5,5,"와 양도 많네요
 추천 안 할수가 없음!!!!
사진은 못 찍어서 죄송합니다"
698,01**님,2022년 2월 16일,5,5,5,"쵀고왜오
잘 먹었습니다 ㅎㅎ"
