,아이디,날짜,맛평점,양평점,배달평점,리뷰
595,jk**님,2022년 2월 20일,5,5,5,"감기걸린 친구 입맛돌게 배달해줬는데 좋아하네요ㅋㅋ
감사요"
596,oo**님,2022년 2월 20일,4,4,5,배달 빨리 와서 좋았고 샌드위치는 햄에그인데 야채가 더 많았네요. ㅋㅋ
597,y2**님,2022년 2월 19일,5,5,5,😃😃😃😃😃😃👍👍👍👍👍👍
598,or**님,2022년 2월 19일,4,4,4,종종 시켜 먹습니다
599,ho**님,2022년 2월 19일,5,5,5,항상 최고에요!!
600,so**님,2022년 2월 19일,4,4,4,잘 마셨습니다.ㅇㅇ
601,j-**님,2022년 2월 19일,5,5,5,"중복되는맛이예요♡
커피도 맛있어요♡
잘먹겠습니다♡♡♡"
602,hi**님,2022년 2월 19일,5,5,5,맛있게 잘먹었습니다 ^^
603,fl**님,2022년 2월 18일,5,5,5,진짜 인생 샌드위치임
604,sa**님,2022년 2월 18일,5,5,5,샌드위치랑 커피 둘다 맛있어요♡
605,d_**님,2022년 2월 18일,5,5,5,"양 엄청 많네요!
 팥은 추가할걸  그랬어요ㅜ"
606,gi**님,2022년 2월 18일,5,5,5,샐러드 하나도 엄청 배부르고 맛나요
607,pc**님,2022년 2월 17일,5,5,5,좋아요 맛도 좋아요
