,아이디,날짜,맛평점,양평점,배달평점,리뷰
170,ch**님,2022년 3월 6일,5,5,5,배달 빠르고 좋내요 잘 먹었습니다
171,gl**님,2022년 3월 5일,5,5,5,그릴토스트가 다 식어도 맛이 괜찮았던 걸로 봐서 따듯했을 땐 더 맛있었을 것 같아요. 초코스틱은 츄러스보다는 약간 홈런볼 생각나는 생지에 차가운 초코 크림이 들어 있어요.  전반적으로 다 무난하게 잘 먹었습니다.
172,hk**님,2022년 3월 5일,5,5,5,처음먹는데 좋아요 굳
173,ou**님,2022년 3월 5일,4,5,5,양이 미쳤어요 식사해야할듯
174,f8**님,2022년 3월 4일,5,5,5,-~-)b 맛있어요~~! 잘먹었습니다
175,as**님,2022년 3월 3일,5,5,5,양도많고 맛도괜찮네요 ㅎㅎ
176,hj**님,2022년 3월 3일,5,5,5,잘받았어요 ~~~~~~
177,sk**님,2022년 3월 2일,5,5,5,시킨것 모두 너무 맛있었어요!
178,sk**님,2022년 3월 2일,5,5,5,달달한게 땡겨서 주문했는데 너무 맛있게 먹었어요
179,we**님,2022년 3월 1일,5,5,3,맛있게 잘먹겠습니다!
180,ku**님,2022년 3월 1일,5,5,5,배달도 빠르고 양도많고 너무맛잇어요~
181,pl**님,2022년 2월 28일,5,5,3,기사분이 문자없이 두고가서 늦게봤네요.. 노크라도 해주시지 ㅠㅠ
182,li**님,2022년 2월 28일,5,5,5,역시 믿고 먹는 더리터 너무 맛있고 시원하게 잘마셨습니다 😊
183,ph**님,2022년 2월 28일,5,5,5,맛있게 잘 먹었습니다~와플 크림이 맛있어요!!
184,zh**님,2022년 2월 27일,5,5,5,맛있게 먹었습니다.
185,vm**님,2022년 2월 27일,5,5,5,배달빨라요 재주문했어요
186,wh**님,2022년 2월 26일,5,5,5,주문문의했는데 친절하게답해주셔서 감사합니다 음식도잘받았구 맛있게먹었어요:)
187,ha**님,2022년 2월 26일,5,5,5,와플도 맛있고 커피도 양도 많고 잘마셨습니다~
188,   손님,2022년 2월 25일,5,5,5,배달도 빠르고 무엇보다 크로플이 정말 너무 맛있었어요!
189,fu**님,2022년 2월 24일,5,5,5,양도 많고 맛있어용 요거트는 엄청 달아요 담에 또 시켜먹을게요 ㅎㅎ
190,ve**님,2022년 2월 22일,5,5,5,"포장상태만으로 리뷰한번 더쓰고싶네요 버블티 맛♡ 와플 크림♡ 안마셨으면 섭섭할뻔한 아이스티 향♡(다음주문시 추가 ㅎ 초코스틱보다 와플 무스가 더 좋았어요 맛,양,주문 상태♡ 단골 찜 ㅎ"
191,mo**님,2022년 2월 22일,5,5,5,"너무 맛있어서 정신없이 먹고 이제야 리뷰드려요 
배달도 빨랐고 서비스도 감사합니다~~"
192,qk**님,2022년 2월 22일,5,5,5,맛나네유 꾸웃 ㅎㅎ
193,sh**님,2022년 2월 22일,5,5,5,"잘 먹고 또 주문합니다 ㅎㅎㅎ 
일단 커피 좋아하는 저로써 싸게 많은 커피 마실 수 있어서 좋았고요 와플이 쫀득해서 좋았어요~!! 여동생은 초코스틱이 맛있었다고 하네요 ㅎㅎ 잘 먹었습니다
많이 파세요~"
194,vm**님,2022년 2월 21일,5,5,5,빨리배달해주셨어요 잘먹었습니다
195,pd**님,2022년 2월 21일,5,5,5,배달도빠르고 맛있게 잘먹었습니다!
196,pj**님,2022년 2월 20일,5,5,5,"오랫만에 부모님 시켜드렸어요 ㅎㅎ
맛있게 드셨어요"
197,le**님,2022년 2월 20일,5,3,5,늘 시켜먹는사람인데 하와이안음료수는 제대로왔으나  자바칩프라푸치노 양이 부족하게왓네요 매번 시켜먹어서 아는데 이정도로해서 안오는데...
198,th**님,2022년 2월 20일,5,5,5,"완전 맛있게 먹었어요!!!!
양 짱많고 요청사항도 들어주셔서 감사합니다~"
199,sp**님,2022년 2월 17일,4,5,5,배달엄청빨랐습니다!!두개다 조금 밍밍하긴했지만 양에놀라고 생딸기에 놀랐습니다!!! 최고예융
200,rp**님,2022년 2월 14일,5,5,5,까먹고 딸기와플 음료는 먹어버려서 사진을 못찍었어요 ㅠㅠ 너무 맛있어서 사진찍는것도 까먹었내요
