,아이디,날짜,맛평점,양평점,배달평점,리뷰
997,   손님,2020년 5월 18일,5,4,5,"딴거는 못찍어서 이것만 찍었는데 너무 맛있었어요!
흑당버블티 짱입니다."
998,sy**님,2020년 5월 18일,5,5,5,애들이 너무 잘먹네요ㅎ 감사합니다
999,   손님,2020년 5월 18일,5,5,5,너무 맛있었어요 진짜루
1000,j-**님,2020년 5월 18일,5,5,5,"마늘빵 서비스 감사요♡
빵 잘 받았습니다"
1001,ww**님,2020년 5월 18일,5,5,5,"빵은 맛있게 먹었습니다. 배달시간도 평범했고
서비스로 넣어주신 마늘빵도 좋았구요.
다만 어제 받아서 먹을때는 몰랐는데 오늘 확인해보니 빵이 하나가 빠져서 왔네요.
혹시 주문하는 사이에 품절되서 안온건가 했더니
영수증에는 계산이 되어있고요."
1002,tp**님,2020년 5월 17일,5,5,5,샌드위치 정말 맛있게 잘 먹었습니다 ㅎㅎ 마늘바게트도 맛있었어요
1003,db**님,2020년 5월 17일,5,5,5,잘 받았습니다~! 맛있어요
1004,mo**님,2020년 5월 17일,5,5,5,"커피,빵 다 맛납니다! ^^ 커피 안새서 와서 좋네요 ㅎㅎ"
1005,jm**님,2020년 5월 17일,5,5,5,서비스로 주신 마늘빵 잘 먹을게요. 배달도 친절하고 시간 내에 오셨어요. 할인행사하면 신나서 시키게되네요. 늘 맛있고 친절해서 좋아요.
1006,   손님,2020년 5월 17일,5,5,5,배달 빠르게 잘 왔고 맛있게 잘 먹었습니다😃😃😃
1007,j-**님,2020년 5월 17일,5,5,5,"마늘빵 서비스 감사해요 ^^/
빵 잘 받았습니다"
1008,90**님,2020년 5월 16일,5,5,5,배송빨라요ㅎㅎ서비스도 감사해요!!
1009,ch**님,2020년 5월 16일,5,5,5,처음 시켜봤는데 맛있네요bb
1010,dk**님,2020년 5월 16일,5,5,5,굿굿굿굿 너무 잘 먹었어요
1011,j-**님,2020년 5월 16일,5,5,5,오늘도 잘 받았습니다 ^^
1012,j-**님,2020년 5월 16일,5,5,5,"마늘빵 서비스까지 주셨네요 ^^/♡
잘받았습니다~
감사합니다~~~"
1013,yo**님,2020년 5월 15일,5,5,5,맛있게 잘 먹었습니다. 마늘빵도 맛있게 먹었어요!!
1014,ch**님,2020년 5월 15일,5,5,5,잘 먹었습니다!!!
1015,   손님,2020년 5월 15일,5,5,5,빵종류가  다양하고 좋습니다
1016,   손님,2020년 5월 14일,5,5,5,good。
1017,09**님,2020년 5월 14일,5,5,5,"배송도 빠르고 서비스도좋고

매우 좋아요~~다음에또애용할께요^^"
1018,sy**님,2020년 5월 12일,5,5,5,배달 빠르고 맛있네요
1019,ur**님,2020년 5월 11일,5,5,4,배달 잘 받았습니다~~ 맛있게 먹고있어요
1020,kd**님,2020년 5월 10일,5,5,4,마늘빵 서비스 감사합니다! 근데 배달이 조금만 더 빨랐르면 좋겠어요 ㅠㅠ
1021,   손님,2020년 5월 9일,4,4,3,맛있게 잘 먹겠습니다
